SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
86783.0,9.0,2.0,1.0,1.0,18.0,3.0,3.0,2.0,18.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,2.0,29.0,1.0,4.0,1.0,4.0,15081.255477,15702.56193,2.0,131.0,6.0,6.0,1.16
86784.0,9.0,2.0,1.0,64.0,,5.0,6.0,1.0,,2.0,,2.0,1.0,6.0,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,64.0,2.0,5.0,1.0,,19558.585919,21693.095531,1.0,129.0,6.0,6.0,1.63
86785.0,9.0,2.0,2.0,49.0,,2.0,2.0,2.0,,2.0,,1.0,1.0,,,2.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,49.0,1.0,2.0,5.0,,15439.420659,15868.043756,2.0,119.0,9.0,9.0,3.17
86786.0,9.0,2.0,1.0,4.0,,3.0,3.0,2.0,54.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,2.0,2.0,0.0,2.0,31.0,1.0,1.0,1.0,1.0,23675.083726,24218.391068,2.0,123.0,8.0,8.0,1.36
86787.0,9.0,2.0,2.0,60.0,,5.0,6.0,2.0,,2.0,,2.0,1.0,7.0,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,70.0,2.0,3.0,1.0,3.0,23258.072966,22739.627035,1.0,132.0,3.0,3.0,0.83
86788.0,9.0,2.0,2.0,1.0,13.0,1.0,1.0,2.0,14.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,,,,,7.0,7.0,3.0,4.0,1.0,1.0,60.0,2.0,3.0,1.0,3.0,9568.265857,9939.440991,2.0,129.0,12.0,12.0,
86789.0,9.0,2.0,1.0,9.0,,1.0,1.0,2.0,116.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,3.0,0.0,2.0,44.0,2.0,3.0,1.0,4.0,10703.624215,10896.254614,2.0,124.0,14.0,14.0,2.33
86790.0,9.0,2.0,1.0,29.0,,5.0,7.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,29.0,1.0,4.0,1.0,5.0,75178.155446,80819.112454,1.0,131.0,14.0,14.0,4.28
86791.0,9.0,2.0,2.0,80.0,,3.0,3.0,1.0,,2.0,,2.0,1.0,6.0,,4.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,2.0,80.0,2.0,4.0,2.0,,48349.118004,70039.883591,1.0,133.0,3.0,3.0,0.85
86792.0,9.0,2.0,1.0,45.0,,2.0,2.0,1.0,,2.0,,2.0,1.0,8.0,,5.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0,0.0,1.0,45.0,2.0,5.0,3.0,,24026.340401,27004.611069,1.0,124.0,15.0,15.0,5.0
86793.0,9.0,2.0,2.0,16.0,,4.0,4.0,2.0,198.0,,,99.0,,,9.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,3.0,0.0,1.0,52.0,2.0,4.0,1.0,4.0,17984.129423,17717.634774,1.0,129.0,77.0,77.0,
86794.0,9.0,2.0,1.0,71.0,,3.0,3.0,1.0,,2.0,,2.0,1.0,9.0,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,1.0,71.0,2.0,4.0,3.0,,19547.752462,19497.665536,1.0,121.0,3.0,3.0,0.92
86795.0,9.0,2.0,2.0,35.0,,5.0,7.0,1.0,,1.0,2.0,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,35.0,1.0,4.0,1.0,,24274.430192,24320.60008,2.0,132.0,1.0,1.0,0.05
86796.0,9.0,2.0,2.0,16.0,,3.0,3.0,2.0,196.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,4.0,0.0,2.0,42.0,1.0,5.0,1.0,4.0,67302.560378,68960.536634,2.0,120.0,15.0,15.0,4.63
86797.0,9.0,2.0,2.0,11.0,,5.0,6.0,2.0,139.0,,,1.0,1.0,,4.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,43.0,2.0,4.0,1.0,4.0,13634.990952,15626.597431,1.0,129.0,4.0,4.0,0.85
86798.0,9.0,2.0,1.0,19.0,,3.0,3.0,2.0,232.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,54.0,1.0,5.0,1.0,4.0,52851.945119,55193.337294,1.0,126.0,15.0,15.0,5.0
86799.0,9.0,2.0,1.0,10.0,,4.0,4.0,2.0,127.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,37.0,1.0,3.0,6.0,,6842.353831,7029.189119,1.0,119.0,5.0,5.0,1.19
86800.0,9.0,2.0,2.0,36.0,,5.0,6.0,1.0,,2.0,,2.0,1.0,6.0,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,1.0,0.0,1.0,44.0,2.0,5.0,1.0,5.0,21563.508405,22891.261867,2.0,132.0,7.0,7.0,1.73
86801.0,9.0,2.0,1.0,30.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,1.0,2.0,2.0,54.0,2.0,5.0,3.0,,23789.015213,25174.190262,1.0,124.0,9.0,9.0,1.47
86802.0,9.0,2.0,2.0,30.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,3.0,1.0,2.0,64.0,1.0,2.0,3.0,,25141.374128,25133.718028,2.0,132.0,8.0,8.0,1.1
86803.0,9.0,2.0,2.0,2.0,,4.0,4.0,2.0,28.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,2.0,2.0,1.0,0.0,0.0,2.0,23.0,,,5.0,,7144.797564,8404.754852,2.0,131.0,,,
86804.0,9.0,2.0,1.0,10.0,,3.0,3.0,1.0,131.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,46.0,1.0,5.0,1.0,5.0,51723.735829,59300.039839,2.0,129.0,15.0,15.0,5.0
86805.0,9.0,2.0,2.0,31.0,,2.0,2.0,2.0,,2.0,,1.0,1.0,,,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,2.0,2.0,0.0,2.0,31.0,1.0,3.0,3.0,,24901.929561,25990.795185,1.0,126.0,6.0,6.0,0.92
86806.0,9.0,2.0,1.0,64.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,5.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,64.0,1.0,5.0,2.0,,11683.688316,11610.287034,2.0,132.0,4.0,4.0,1.0
86807.0,9.0,2.0,1.0,8.0,,4.0,4.0,2.0,103.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,2.0,32.0,1.0,3.0,5.0,,13936.001772,14316.53411,1.0,126.0,6.0,6.0,0.92
86808.0,9.0,2.0,1.0,12.0,,1.0,1.0,1.0,151.0,,,1.0,1.0,,6.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,3.0,0.0,1.0,46.0,2.0,1.0,1.0,1.0,18485.822008,18094.614697,1.0,120.0,77.0,77.0,
86809.0,9.0,2.0,1.0,59.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,59.0,1.0,4.0,5.0,,30507.856564,33073.953022,2.0,132.0,14.0,14.0,5.0
86810.0,9.0,2.0,2.0,36.0,,5.0,7.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,36.0,1.0,4.0,1.0,3.0,23967.468662,24013.05471,2.0,131.0,10.0,10.0,2.29
86811.0,9.0,2.0,2.0,13.0,,5.0,6.0,2.0,160.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,43.0,2.0,5.0,1.0,5.0,14451.224027,14132.924816,1.0,130.0,15.0,15.0,4.95
86812.0,9.0,2.0,2.0,64.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,1.0,66.0,1.0,5.0,1.0,4.0,13058.756055,12680.585276,2.0,127.0,14.0,14.0,2.5
86813.0,9.0,2.0,1.0,8.0,,3.0,3.0,2.0,100.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,3.0,0.0,2.0,41.0,1.0,4.0,1.0,3.0,19279.587014,19388.594641,2.0,132.0,6.0,6.0,0.82
86814.0,9.0,2.0,1.0,72.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,1.0,72.0,1.0,3.0,2.0,,8937.218957,9033.441989,1.0,127.0,2.0,2.0,0.81
86815.0,9.0,2.0,1.0,33.0,,1.0,1.0,2.0,,2.0,,2.0,2.0,4.0,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,2.0,25.0,2.0,1.0,1.0,1.0,24494.468888,26270.332704,1.0,120.0,5.0,5.0,0.91
86816.0,9.0,2.0,1.0,19.0,,3.0,3.0,2.0,236.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,67.0,1.0,5.0,1.0,5.0,60609.999085,63295.080538,2.0,123.0,15.0,15.0,5.0
86817.0,9.0,2.0,1.0,60.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,6.0,,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,7.0,3.0,4.0,1.0,1.0,60.0,2.0,3.0,1.0,3.0,6676.989411,7086.432588,2.0,129.0,12.0,12.0,
86818.0,9.0,2.0,2.0,16.0,,4.0,4.0,2.0,198.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,36.0,1.0,5.0,5.0,,16254.837429,16257.902061,2.0,126.0,6.0,6.0,2.09
86819.0,9.0,2.0,1.0,7.0,,1.0,1.0,2.0,86.0,,,1.0,1.0,,0.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,1.0,0.0,1.0,38.0,2.0,3.0,1.0,4.0,19058.868617,21828.238139,1.0,129.0,7.0,7.0,1.73
86820.0,9.0,2.0,1.0,52.0,,5.0,6.0,2.0,,2.0,,2.0,1.0,4.0,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,54.0,2.0,3.0,1.0,4.0,16041.924392,16598.29782,2.0,129.0,15.0,15.0,5.0
86821.0,9.0,2.0,2.0,1.0,18.0,3.0,3.0,2.0,19.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,1.0,1.0,65.0,1.0,3.0,2.0,,25683.48157,29409.741578,1.0,119.0,7.0,7.0,1.79
86822.0,9.0,2.0,1.0,4.0,,3.0,3.0,2.0,54.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,1.0,35.0,1.0,5.0,1.0,5.0,32502.429634,32766.200331,1.0,130.0,15.0,15.0,4.12
86823.0,9.0,2.0,1.0,6.0,,4.0,4.0,2.0,75.0,,,1.0,1.0,,0.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,1.0,0.0,2.0,37.0,1.0,4.0,1.0,4.0,18766.890719,19368.751249,2.0,130.0,9.0,9.0,2.47
86824.0,9.0,2.0,1.0,70.0,,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,70.0,1.0,4.0,1.0,2.0,14290.348858,14871.653766,1.0,125.0,8.0,8.0,2.82
86825.0,9.0,2.0,1.0,14.0,,5.0,7.0,2.0,175.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,5.0,5.0,0.0,2.0,0.0,1.0,46.0,2.0,4.0,1.0,4.0,10570.666623,10197.460269,2.0,131.0,14.0,14.0,3.16
86826.0,9.0,2.0,2.0,80.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,2.0,80.0,1.0,3.0,1.0,3.0,17695.914647,17279.405297,2.0,121.0,9.0,9.0,3.87
86827.0,9.0,2.0,2.0,42.0,,5.0,6.0,1.0,,2.0,,2.0,1.0,3.0,,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,7.0,7.0,2.0,1.0,0.0,1.0,59.0,2.0,4.0,3.0,,15594.817986,16659.845707,2.0,122.0,1.0,1.0,0.0
86828.0,9.0,2.0,2.0,0.0,9.0,3.0,3.0,2.0,9.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,5.0,2.0,0.0,0.0,1.0,25.0,1.0,4.0,1.0,4.0,15482.610186,15326.802152,1.0,130.0,15.0,14.0,2.64
86829.0,9.0,2.0,1.0,37.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,1.0,37.0,1.0,4.0,1.0,5.0,101364.504504,104500.691054,1.0,130.0,14.0,14.0,2.81
86830.0,9.0,2.0,2.0,71.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,9.0,,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,1.0,2.0,71.0,2.0,1.0,2.0,,11817.130541,14280.6066,1.0,128.0,3.0,3.0,0.78
86831.0,9.0,2.0,1.0,70.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,7.0,7.0,0.0,3.0,2.0,2.0,72.0,1.0,4.0,3.0,,9973.582737,10054.514758,1.0,121.0,2.0,2.0,0.15
86832.0,9.0,2.0,1.0,2.0,,4.0,4.0,2.0,35.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,2.0,1.0,0.0,2.0,59.0,1.0,3.0,3.0,,5158.1759,5773.66511,1.0,123.0,13.0,13.0,
86833.0,9.0,2.0,2.0,26.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,26.0,1.0,5.0,1.0,5.0,81033.259723,79311.287153,2.0,125.0,8.0,8.0,2.81
86834.0,9.0,2.0,1.0,8.0,,2.0,2.0,1.0,102.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,3.0,0.0,1.0,40.0,1.0,3.0,1.0,2.0,17145.066036,17453.621423,2.0,125.0,8.0,8.0,1.86
86835.0,9.0,2.0,2.0,0.0,4.0,1.0,1.0,2.0,4.0,,,1.0,1.0,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,1.0,35.0,2.0,3.0,1.0,1.0,5581.674219,5741.183248,1.0,122.0,4.0,4.0,0.63
86836.0,9.0,2.0,2.0,3.0,,4.0,4.0,1.0,47.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,3.0,1.0,1.0,2.0,60.0,,,1.0,,8553.452371,9420.656033,1.0,125.0,2.0,2.0,0.18
86837.0,9.0,2.0,1.0,57.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,57.0,1.0,2.0,1.0,,26580.224663,27258.838143,1.0,131.0,6.0,6.0,1.24
86838.0,9.0,2.0,2.0,44.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,24.0,1.0,3.0,5.0,,67110.534781,68957.803257,1.0,131.0,15.0,15.0,5.0
86839.0,9.0,1.0,2.0,36.0,,3.0,3.0,,,2.0,,1.0,1.0,,,2.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0,0.0,2.0,36.0,1.0,2.0,5.0,,78730.033862,0.0,1.0,119.0,14.0,14.0,5.0
86840.0,9.0,2.0,1.0,11.0,,3.0,3.0,1.0,135.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,35.0,1.0,4.0,1.0,2.0,19072.971129,18943.103056,1.0,125.0,3.0,3.0,0.49
86841.0,9.0,2.0,2.0,23.0,,2.0,2.0,1.0,,2.0,,1.0,1.0,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,0.0,2.0,0.0,1.0,39.0,1.0,3.0,1.0,4.0,30952.753315,31428.978415,1.0,127.0,15.0,15.0,3.52
86842.0,9.0,2.0,1.0,32.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,6.0,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,29.0,2.0,4.0,1.0,4.0,26689.378359,31000.69768,1.0,128.0,7.0,7.0,1.84
86843.0,9.0,2.0,2.0,5.0,,3.0,3.0,2.0,64.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,3.0,0.0,0.0,1.0,31.0,1.0,4.0,1.0,4.0,31376.517241,33639.275418,1.0,131.0,14.0,14.0,2.82
86844.0,9.0,2.0,1.0,39.0,,2.0,2.0,2.0,,2.0,,2.0,2.0,5.0,,1.0,4.0,,2.0,2.0,2.0,,,,2.0,2.0,1.0,2.0,7.0,7.0,1.0,4.0,0.0,2.0,44.0,2.0,2.0,1.0,4.0,22241.493982,28488.769793,1.0,129.0,,,
86845.0,9.0,2.0,2.0,1.0,23.0,5.0,7.0,2.0,23.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,1.0,29.0,1.0,4.0,1.0,5.0,18164.237731,19474.175259,1.0,131.0,14.0,14.0,4.28
86846.0,9.0,2.0,2.0,6.0,,3.0,3.0,2.0,83.0,,,1.0,1.0,,0.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,0.0,4.0,0.0,1.0,41.0,1.0,5.0,1.0,5.0,48744.531773,47849.928097,2.0,120.0,15.0,15.0,3.16
86847.0,9.0,1.0,1.0,55.0,,3.0,3.0,,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,55.0,1.0,5.0,5.0,,115152.767557,0.0,1.0,123.0,,,
86848.0,9.0,2.0,1.0,58.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.0,1.0,3.0,3.0,,15299.176052,15053.981277,1.0,119.0,2.0,2.0,0.55
86849.0,9.0,2.0,1.0,10.0,,5.0,6.0,1.0,121.0,,,2.0,2.0,2.0,3.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,3.0,0.0,1.0,51.0,2.0,1.0,1.0,1.0,9434.389358,9421.145778,2.0,121.0,6.0,6.0,0.92
86850.0,9.0,2.0,2.0,14.0,,4.0,4.0,2.0,176.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,43.0,1.0,4.0,6.0,,20270.180159,19854.899823,1.0,126.0,7.0,7.0,1.41
86851.0,9.0,2.0,1.0,9.0,,3.0,3.0,1.0,111.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,1.0,2.0,2.0,69.0,1.0,1.0,1.0,2.0,22007.467538,21910.708275,2.0,132.0,4.0,4.0,0.58
86852.0,9.0,2.0,2.0,1.0,23.0,5.0,7.0,1.0,24.0,,,2.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,1.0,0.0,2.0,30.0,2.0,1.0,1.0,4.0,10275.467838,11920.475644,1.0,133.0,14.0,14.0,4.0
86853.0,9.0,1.0,1.0,7.0,,4.0,4.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,0.0,2.0,0.0,1.0,37.0,1.0,3.0,6.0,,17325.841541,0.0,2.0,127.0,8.0,8.0,1.85
86854.0,9.0,2.0,2.0,9.0,,1.0,1.0,1.0,112.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,33.0,1.0,4.0,3.0,,10810.764172,10697.82476,1.0,128.0,77.0,77.0,
86855.0,9.0,2.0,2.0,39.0,,2.0,2.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,0.0,2.0,0.0,2.0,39.0,1.0,4.0,6.0,,20564.696594,22193.001088,1.0,119.0,6.0,6.0,1.03
86856.0,9.0,2.0,1.0,54.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,54.0,1.0,4.0,1.0,4.0,203054.073961,217279.28713,2.0,127.0,15.0,15.0,5.0
86857.0,9.0,2.0,2.0,4.0,,3.0,3.0,2.0,49.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,0.0,0.0,2.0,26.0,1.0,4.0,1.0,4.0,31968.527001,34273.978728,1.0,131.0,9.0,9.0,2.27
86858.0,9.0,2.0,2.0,20.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,51.0,2.0,3.0,1.0,4.0,27553.161261,27895.323471,1.0,119.0,14.0,14.0,3.92
86859.0,9.0,2.0,1.0,79.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,9.0,,1.0,6.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,79.0,2.0,1.0,6.0,,8462.448807,11659.570137,1.0,133.0,77.0,77.0,
86860.0,9.0,2.0,1.0,6.0,,3.0,3.0,2.0,85.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,0.0,4.0,0.0,1.0,39.0,1.0,5.0,3.0,,47864.160717,47538.253114,1.0,126.0,14.0,14.0,3.34
86861.0,9.0,2.0,1.0,0.0,7.0,1.0,1.0,1.0,8.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,2.0,25.0,1.0,4.0,1.0,3.0,6788.628818,6647.962608,1.0,120.0,5.0,5.0,1.0
86862.0,9.0,2.0,1.0,2.0,,4.0,4.0,2.0,34.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,3.0,2.0,0.0,2.0,29.0,1.0,2.0,4.0,,7074.454453,7200.628169,2.0,126.0,2.0,2.0,0.24
86863.0,9.0,2.0,2.0,24.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,55.0,1.0,3.0,1.0,4.0,32581.845595,33083.135174,1.0,127.0,15.0,15.0,5.0
